"ID","haie_cover","haie_biomass_kg","haie_biomass_kgperha","haie_nutzung_ha","haie_nutzung_perc","haie_nutzung_length_m","haie_bdhaie_length_m","haie_bdhaie_ha","haie_bdhaie_perc"
"OSCAR_11_2012_00001_2019",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_34_2018_00001_2019",5.05583620071411,539.577514648438,1633.46687151889,NA,NA,NA,0,0,0
"OSCAR_34_2018_00005_2019",19.5948390960693,10640.6796875,10764.7588413609,NA,NA,NA,68.5781106215674,0.0685781106215674,3.76147321699316
"OSCAR_11_2012_00002_2019",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_34_2018_00006_2019",0.974037528038025,547,321.492435202067,NA,NA,NA,7.91501274006547,0.00791501274006547,0.317264226286771
"OSCAR_34_2018_00007_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_34_2019_00004_2019",1.47236526012421,247.500152587891,451.559739730755,NA,NA,NA,45.9556830381778,0.0459556830381778,4.44619968800074
"OSCAR_34_2018_00003_2019",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00008_2019",35.5376205444336,13441.6708984375,31898.6903701936,NA,NA,NA,45.4016819279711,0.0454016819279711,4.76360155094271
"OSCAR_34_2018_00002_2019",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00004_2019",19.5948390960693,10640.6796875,10764.7588413609,NA,NA,NA,68.5781106215674,0.0685781106215674,3.76147321699316
"OSCAR_11_2015_00002_2019",6.28436708450317,3621.44970703125,4602.64298161665,NA,NA,NA,3.31949687905145,0.00331949687905145,0.278698887267936
"OSCAR_26_2016_00002_2019",0.416887491941452,36.8299560546875,64.6962089055692,NA,NA,NA,23.6821511112114,0.0236821511112114,2.33322237905398
"OSCAR_34_2016_00001_2019",0.227237284183502,112.025207519531,93.1591582174488,NA,NA,NA,0,0,0
"OSCAR_47_2018_00002_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_11_2013_00001_2019",3.88238310813904,282.17529296875,1112.70722184427,NA,NA,NA,15.93117133201,0.01593117133201,3.27629590430861
"OSCAR_11_2013_00002_2019",35.8666191101074,21006.927734375,23069.8144343687,NA,NA,NA,0,0,0
"OSCAR_33_2018_00005_2019",20.1009826660156,71565.359375,31874.5532200472,NA,NA,NA,57.3937723472416,0.0573937723472416,1.73829688356579
"OSCAR_33_2014_00003_2019",0.76469475030899,588.019470214844,371.607332768365,NA,NA,NA,20.9087164501441,0.0209087164501441,0.919844795526757
"OSCAR_13_2016_00001_2019",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_24_2014_00002_2019",4.77076292037964,5999.9013671875,3797.92278047425,NA,NA,NA,0,0,0
"OSCAR_33_2014_00002_2019",2.2947793006897,1436.39294433594,2034.28043477164,NA,NA,NA,0,0,0
"OSCAR_68_2014_00002_2019",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_68_2014_00003_2019",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_11_2015_00001_2019",19.4390029907227,3594.52392578125,13815.8407672292,NA,NA,NA,20.8942575844166,0.0208942575844166,3.64721147981654
"OSCAR_26_2017_00002_2019",0.443827599287033,90.79052734375,77.3073169499291,NA,NA,NA,23.8617274371417,0.0238617274371417,1.34389382700437
"OSCAR_41_2019_00001_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_07_2018_00004_2019",1.27940046787262,81.8560333251953,256.159314764742,NA,NA,NA,0,0,0
"OSCAR_11_2015_00005_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_24_2014_00001_2019",4.77076292037964,5999.9013671875,3797.92278047425,NA,NA,NA,0,0,0
"OSCAR_33_2018_00002_2019",0.534651160240173,425.211364746094,84.1917586103432,NA,NA,NA,114.770254616832,0.114770254616832,1.87376250598326
"OSCAR_13_2016_00002_2019",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_11_2016_00001_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_33_2018_00003_2019",0.534651160240173,425.211364746094,84.1917586103432,NA,NA,NA,114.770254616832,0.114770254616832,1.87376250598326
"OSCAR_33_2018_00004_2019",1.70476353168488,5911.40576171875,1439.00038781017,NA,NA,NA,356.045967431831,0.356045967431831,6.97144243421045
"OSCAR_33_2018_00006_2019",0,0,0,NA,NA,NA,0,0,0
"OSCAR_26_2017_00001_2019",0.416887491941452,36.8299560546875,64.6962089055692,NA,NA,NA,23.6821511112114,0.0236821511112114,2.33322237905398
"OSCAR_16_2018_00002_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_11_2012_00001_2020",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_30_2018_00001_2020",4.30244654126e-05,0.00367830507457256,0.00617249640573963,NA,NA,NA,0,0,0
"OSCAR_34_2018_00001_2020",4.23493623733521,438.129608154297,1339.99128098744,NA,NA,NA,0,0,0
"OSCAR_34_2018_00004_2020",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_11_2012_00002_2020",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_30_2018_00002_2020",0.7232386469841,228.673645019531,244.313103220613,NA,NA,NA,36.9031991080728,0.0369031991080728,2.64301537540857
"OSCAR_30_2018_00003_2020",2.64469408988953,2029.52661132812,1495.02119542596,NA,NA,NA,89.9907732514959,0.0899907732514959,4.64151291509303
"OSCAR_30_2018_00004_2020",23.5091762542725,13317.3583984375,33160.7618127779,NA,NA,NA,0,0,0
"OSCAR_34_2018_00006_2020",0.974037528038025,547,321.492435202067,NA,NA,NA,7.91501274006547,0.00791501274006547,0.317264226286771
"OSCAR_34_2018_00007_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_34_2019_00004_2020",1.47236526012421,247.500152587891,451.559739730755,NA,NA,NA,45.9556830381778,0.0459556830381778,4.44619968800074
"OSCAR_30_2018_00007_2020",3.16804456710815,560.128784179688,720.584113879037,NA,NA,NA,200.53987991139,0.20053987991139,16.3339768945424
"OSCAR_30_2018_00008_2020",17.5071544647217,2534.96435546875,8587.82594424991,NA,NA,NA,0,0,0
"OSCAR_32_2018_00001_2020",3.23169827461243,11416.234375,1867.10693281787,NA,NA,NA,142.301242579979,0.14230124257998,1.90193396064917
"OSCAR_34_2018_00003_2020",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00008_2020",35.5376091003418,13441.671875,31898.6655770826,NA,NA,NA,45.4016819279711,0.0454016819279711,4.76360010523291
"OSCAR_11_2015_00004_2020",28.2227191925049,9334.7587890625,29241.1450935546,NA,NA,NA,102.366011354379,0.102366011354379,17.0189305075427
"OSCAR_30_2018_00005_2020",11.0131778717041,1121.77673339844,4963.29192724035,NA,NA,NA,80.6166851661666,0.0806166851661666,17.5923900013001
"OSCAR_30_2018_00006_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_34_2018_00002_2020",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00005_2020",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_16_2018_00003_2020",14.4252519607544,10209.2978515625,14229.3200096239,NA,NA,NA,21.0941474678551,0.0210941474678551,1.89045832050832
"OSCAR_11_2015_00002_2020",6.28436708450317,3621.44970703125,4602.64298161665,NA,NA,NA,3.31949687905145,0.00331949687905145,0.278698887267936
"OSCAR_34_2016_00001_2020",0.227247908711433,112.029594421387,93.1635556790476,NA,NA,NA,0,0,0
"OSCAR_33_2018_00005_2020",20.1009826660156,71565.359375,31874.5532200472,NA,NA,NA,57.3937723472416,0.0573937723472416,1.73829688356579
"OSCAR_13_2016_00001_2020",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_33_2014_00002_2020",2.2947793006897,1436.39294433594,2034.28043477164,NA,NA,NA,0,0,0
"OSCAR_68_2014_00002_2020",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_68_2014_00003_2020",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_11_2015_00001_2020",19.4390029907227,3594.52392578125,13815.8407672292,NA,NA,NA,20.8942575844166,0.0208942575844166,3.64721147981654
"OSCAR_32_2015_00001_2020",2.57733654975891,3601.44458007812,7965.05490342942,NA,NA,NA,0,0,0
"OSCAR_32_2018_00002_2020",3.23169827461243,11416.234375,1867.10693281787,NA,NA,NA,142.301242579979,0.14230124257998,1.90193396064917
"OSCAR_32_2018_00003_2020",16.2382335662842,42968.09765625,22693.6642266932,NA,NA,NA,30.6021518091298,0.0306021518091298,1.12816677480552
"OSCAR_47_2017_00001_2020",1.58067417144775,1142.40783691406,1023.51327398359,NA,NA,NA,63.6039293687058,0.0636039293687058,3.24782398137496
"OSCAR_07_2018_00005_2020",3.11866736412048,1349.00146484375,1347.3534027797,NA,NA,NA,117.089401593595,0.117089401593595,8.16596369393052
"OSCAR_07_2018_00006_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_33_2018_00002_2020",0.534651160240173,425.211364746094,84.1917586103432,NA,NA,NA,114.770254616832,0.114770254616832,1.87376250598326
"OSCAR_13_2016_00002_2020",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_11_2016_00001_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_33_2018_00003_2020",0.534651160240173,425.211364746094,84.1917586103432,NA,NA,NA,114.770254616832,0.114770254616832,1.87376250598326
"OSCAR_33_2018_00004_2020",1.70470571517944,5911.2275390625,1438.9581256124,NA,NA,NA,356.045967431831,0.356045967431831,6.97145078910635
"OSCAR_33_2018_00006_2020",0,0,0,NA,NA,NA,0,0,0
"OSCAR_32_2015_00002_2020",4.01140403747559,5591.13330078125,12652.3478991409,NA,NA,NA,0,0,0
"OSCAR_16_2018_00002_2021",0.0307707954198122,186.338958740234,11.9444858714594,NA,NA,NA,0,0,0
"OSCAR_16_2019_00001_2021",14.4503889083862,6654.00732421875,6683.46710688719,NA,NA,NA,288.253865975714,0.288253865975714,17.908636870309
"OSCAR_11_2012_00001_2021",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_30_2018_00001_2021",4.30244654126e-05,0.00367830507457256,0.00617249640573963,NA,NA,NA,0,0,0
"OSCAR_34_2018_00001_2021",4.23493623733521,438.129608154297,1339.99128098744,NA,NA,NA,0,0,0
"OSCAR_34_2018_00005_2021",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_11_2012_00002_2021",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_30_2018_00002_2021",0.723238706588745,228.673645019531,244.313135857036,NA,NA,NA,36.9029567684701,0.0369029567684701,2.64299806474014
"OSCAR_30_2018_00003_2021",2.6840283870697,2029.52661132812,1517.38338697641,NA,NA,NA,89.9907732514959,0.0899907732514959,4.71054595554733
"OSCAR_30_2018_00004_2021",23.5091762542725,13317.3583984375,33160.7618127779,NA,NA,NA,0,0,0
"OSCAR_34_2018_00006_2021",0.974037528038025,547,321.492435202067,NA,NA,NA,7.91501274006547,0.00791501274006547,0.317264226286771
"OSCAR_34_2018_00007_2021",0,0,0,NA,NA,NA,0,0,0
"OSCAR_34_2019_00004_2021",1.47236526012421,247.500152587891,451.559739730755,NA,NA,NA,45.9556830381778,0.0459556830381778,4.44619968800074
"OSCAR_11_2015_00003_2021",27.2465057373047,5310.716796875,17733.9752069504,NA,NA,NA,22.3898706129445,0.0223898706129445,3.85312727296738
"OSCAR_30_2018_00007_2021",3.16642165184021,560.127685546875,720.250961708012,NA,NA,NA,201.334672374448,0.201334672374448,16.3903658393955
"OSCAR_30_2019_00003_2021",14.5425853729248,6425.27197265625,13932.8719621134,NA,NA,NA,4.29636026592966,0.00429636026592966,0.551820736109739
"OSCAR_34_2018_00003_2021",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_30_2019_00004_2021",3.09862112998962,3675.7138671875,1246.04149402234,NA,NA,NA,61.7049098158207,0.0617049098158207,1.61033145407461
"OSCAR_30_2020_00001_2021",21.6948547363281,10158.4521484375,21124.3876079363,NA,NA,NA,97.2163994813824,0.0972163994813824,12.1121457397337
"OSCAR_34_2018_00008_2021",35.5376091003418,13441.671875,31898.6655770826,NA,NA,NA,45.4016819279711,0.0454016819279711,4.76360010523291
"OSCAR_11_2015_00004_2021",27.9750232696533,9232.4736328125,28938.3621362664,NA,NA,NA,102.366011354379,0.102366011354379,17.1113481192835
"OSCAR_34_2018_00002_2021",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00004_2021",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_16_2018_00003_2021",14.4252519607544,10209.2978515625,14229.3200096239,NA,NA,NA,21.0941474678551,0.0210941474678551,1.89045832050832
"OSCAR_16_2019_00002_2021",0.425455808639526,151.38102722168,124.82216868683,NA,NA,NA,0,0,0
"OSCAR_11_2015_00002_2021",1.90806841850281,276.519866943359,598.673981152168,NA,NA,NA,3.31949660730474,0.00331949660730474,0.428232873926999
"OSCAR_24_2018_00007_2021",0.994278132915497,318.883697509766,686.211805206119,NA,NA,NA,31.4428052181911,0.0314428052181911,3.0626507198497
"OSCAR_26_2016_00002_2021",0.47752845287323,53.5296325683594,79.2337742208056,NA,NA,NA,23.6881978131948,0.0236881978131948,2.09195500505671
"OSCAR_26_2018_00004_2021",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_26_2019_00001_2021",0.29012206196785,46.8798904418945,105.220254716834,NA,NA,NA,0,0,0
"OSCAR_34_2016_00001_2021",0.227247908711433,112.029594421387,93.1635556790476,NA,NA,NA,0,0,0
"OSCAR_47_2018_00002_2021",0,0,0,NA,NA,NA,0,0,0
"OSCAR_11_2013_00001_2021",3.88238310813904,282.17529296875,1112.70722184427,NA,NA,NA,15.93117133201,0.01593117133201,3.27629590430861
"OSCAR_11_2013_00002_2021",35.8666191101074,21006.927734375,23069.8144343687,NA,NA,NA,0,0,0
"OSCAR_24_2018_00004_2021",12.0569019317627,8318.1337890625,7047.68234764372,NA,NA,NA,91.7215554769186,0.0917215554769186,5.55368250366716
"OSCAR_33_2018_00005_2021",21.2851123809814,121258.9296875,31489.77141348,NA,NA,NA,57.3937723472416,0.0573937723472416,1.05344080190007
"OSCAR_34_2013_00001_2021",0.0317817442119122,23.6495361328125,28.5378843490663,NA,NA,NA,0,0,0
"OSCAR_67_2018_00003_2021",2.19838809967041,354.598876953125,740.70299735042,NA,NA,NA,0.344187576766687,0.000344187576766687,0.036429592215964
"OSCAR_33_2014_00003_2021",0.76469475030899,588.019470214844,371.607332768365,NA,NA,NA,20.9087164501441,0.0209087164501441,0.919844795526757
"OSCAR_68_2014_00002_2021",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_68_2014_00003_2021",19.9524345397949,23208.70703125,10751.1162567327,NA,NA,NA,0,0,0
"OSCAR_11_2015_00001_2021",19.4380035400391,3594.17041015625,13814.596508207,NA,NA,NA,20.8942575844166,0.0208942575844166,3.64764326221969
"OSCAR_24_2018_00005_2021",0.994278132915497,318.883697509766,686.211805206119,NA,NA,NA,31.4428052181911,0.0314428052181911,3.0626507198497
"OSCAR_26_2017_00002_2021",0.47752845287323,53.5296325683594,79.2337742208056,NA,NA,NA,23.6881978131948,0.0236881978131948,2.09195500505671
"OSCAR_26_2018_00002_2021",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_31_2019_00001_2021",0.661078572273254,479.136749267578,152.885690202302,NA,NA,NA,36.7135335587309,0.0367135335587309,0.947239007022442
"OSCAR_32_2015_00001_2021",3.66598987579346,9028.5,7213.87512982451,NA,NA,NA,0,0,0
"OSCAR_47_2017_00001_2021",0,0,0,NA,NA,NA,0,0,0
"OSCAR_82_2019_00001_2021",5.82822561264038,11460.046875,3110.91484567901,NA,NA,NA,281.227502770917,0.281227502770917,5.79292351967471
"OSCAR_24_2018_00002_2021",0.14831380546093,98.6721496582031,29.8782058008696,NA,NA,NA,0,0,0
"OSCAR_34_2013_00002_2021",0.0649939849972725,30.7524356842041,27.8005883457528,NA,NA,NA,0,0,0
"OSCAR_24_2014_00001_2021",4.77076292037964,5999.9013671875,3797.92278047425,NA,NA,NA,0,0,0
"OSCAR_24_2018_00001_2021",0.14831380546093,98.6721496582031,29.8782058008696,NA,NA,NA,0,0,0
"OSCAR_33_2021_00002_2021",15.8292818069458,10461.1220703125,13696.0271138876,NA,NA,NA,0,0,0
"OSCAR_33_2021_00003_2021",5.14087915420532,1927.16552734375,4020.01807610389,NA,NA,NA,71.0542340223153,0.0710542340223153,8.94862294321653
"OSCAR_67_2018_00005_2021",2.19838809967041,354.598876953125,740.70299735042,NA,NA,NA,0.344187576766687,0.000344187576766687,0.036429592215964
"OSCAR_67_2018_00004_2021",2.19838809967041,354.598876953125,740.70299735042,NA,NA,NA,0.344187576766687,0.000344187576766687,0.036429592215964
"OSCAR_24_2014_00002_2021",4.77076292037964,5999.9013671875,3797.92278047425,NA,NA,NA,0,0,0
"OSCAR_33_2014_00002_2021",2.2947793006897,1436.39294433594,2034.28043477164,NA,NA,NA,0,0,0
"OSCAR_13_2016_00002_2021",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_11_2016_00001_2021",0,0,0,NA,NA,NA,0,0,0
"OSCAR_24_2018_00003_2021",0.14831380546093,98.6721496582031,29.8782058008696,NA,NA,NA,0,0,0
"OSCAR_33_2018_00004_2021",1.51175928115845,8941.0224609375,1002.39966787175,NA,NA,NA,555.660536383116,0.555660536383116,5.41314148181642
"OSCAR_33_2018_00006_2021",0.947522699832916,989.320983886719,271.650087662855,NA,NA,NA,0,0,0
"OSCAR_33_2020_00002_2021",18.0562210083008,29708.84765625,24638.479626387,NA,NA,NA,7.11069933405756,0.00711069933405756,0.406321498904663
"OSCAR_33_2021_00001_2021",18.0562210083008,29708.84765625,24638.479626387,NA,NA,NA,7.11069933405756,0.00711069933405756,0.406321498904663
"OSCAR_34_2013_00003_2021",0.0649939849972725,30.7524356842041,27.8005883457528,NA,NA,NA,0,0,0
"OSCAR_24_2018_00006_2021",0.994278132915497,318.883697509766,686.211805206119,NA,NA,NA,31.4428052181911,0.0314428052181911,3.0626507198497
"OSCAR_26_2017_00001_2021",0.47752845287323,53.5296325683594,79.2337742208056,NA,NA,NA,23.6881978131948,0.0236881978131948,2.09195500505671
"OSCAR_26_2018_00003_2021",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_26_2019_00002_2021",0.29012206196785,46.8798904418945,105.220254716834,NA,NA,NA,0,0,0
"OSCAR_47_2018_00003_2021",0.0783848538994789,19.6567554473877,35.876045025456,NA,NA,NA,0,0,0
"OSCAR_67_2018_00002_2021",2.19838809967041,354.598876953125,740.70299735042,NA,NA,NA,0.344187576766687,0.000344187576766687,0.036429592215964
"OSCAR_84_2019_00001_2021",24.0545463562012,61793.65625,30546.8641345254,NA,NA,NA,140.258055403561,0.140258055403561,4.97895089832929
"OSCAR_26_2018_00001_2021",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_32_2015_00002_2021",3.66598987579346,9028.5,7213.87512982451,NA,NA,NA,0,0,0
"OSCAR_11_2012_00001_2022",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_11_2018_00002_2022",0.0751277878880501,11.279393196106,10.0542562582347,NA,NA,NA,0,0,0
"OSCAR_30_2018_00001_2022",4.30242107540835e-05,0.00367827760055661,0.00617245867124935,NA,NA,NA,0,0,0
"OSCAR_34_2018_00005_2022",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_11_2012_00002_2022",8.16976737976074,11517.623046875,8120.67434425748,NA,NA,NA,0,0,0
"OSCAR_11_2020_00001_2022",0.297187775373459,331.982788085938,96.1857898190589,NA,NA,NA,87.1886555379652,0.0871886555379652,1.90228228299226
"OSCAR_30_2018_00002_2022",0.723238706588745,228.673645019531,244.313135857036,NA,NA,NA,36.9029567684701,0.0369029567684701,2.64299806474014
"OSCAR_30_2018_00003_2022",2.68402767181396,2029.52661132812,1517.38283551825,NA,NA,NA,89.9907732514959,0.0899907732514959,4.71054453697101
"OSCAR_30_2018_00004_2022",23.5091762542725,13317.3583984375,33160.7618127779,NA,NA,NA,0,0,0
"OSCAR_34_2018_00006_2022",0.974037528038025,547,321.492435202067,NA,NA,NA,7.91501274006547,0.00791501274006547,0.317264226286771
"OSCAR_34_2018_00007_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_11_2015_00003_2022",27.2465057373047,5310.716796875,17733.9752069504,NA,NA,NA,22.3898706129445,0.0223898706129445,3.85312727296738
"OSCAR_30_2018_00007_2022",3.16642165184021,560.127685546875,720.250961708012,NA,NA,NA,201.334672374448,0.201334672374448,16.3903658393955
"OSCAR_30_2018_00008_2022",17.5071544647217,2534.96435546875,8587.82594424991,NA,NA,NA,0,0,0
"OSCAR_30_2019_00003_2022",14.584228515625,6170.58154296875,14980.1650032436,NA,NA,NA,4.29636026592966,0.00429636026592966,0.597336345436523
"OSCAR_34_2018_00003_2022",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2020_00001_2022",1.23016154766083,231.608673095703,228.750986071337,NA,NA,NA,69.8304321852125,0.0698304321852125,4.75708396006571
"OSCAR_30_2019_00004_2022",3.09862112998962,3675.7138671875,1246.04149402234,NA,NA,NA,61.7049098158207,0.0617049098158207,1.61033145407461
"OSCAR_30_2020_00001_2022",21.6948547363281,10158.4521484375,21124.3876079363,NA,NA,NA,97.2163994813824,0.0972163994813824,12.1121457397337
"OSCAR_34_2019_00005_2022",35.5376091003418,13441.671875,31898.6655770826,NA,NA,NA,45.4016819279711,0.0454016819279711,4.76360010523291
"OSCAR_11_2015_00004_2022",27.9750232696533,9232.4736328125,28938.3621362664,NA,NA,NA,102.366011354379,0.102366011354379,17.1113481192835
"OSCAR_30_2018_00005_2022",11.0131778717041,1121.77673339844,4963.29192724035,NA,NA,NA,80.6166851661666,0.0806166851661666,17.5923900013001
"OSCAR_30_2018_00006_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_34_2018_00002_2022",24.9423713684082,19473.28515625,13396.5845187199,NA,NA,NA,0,0,0
"OSCAR_34_2018_00004_2022",18.7095584869385,10848.05859375,9847.45761271305,NA,NA,NA,68.5781106225617,0.0685781106225617,3.5297249457126
"OSCAR_34_2020_00002_2022",2.94334101676941,619.184020996094,1728.92728944795,NA,NA,NA,0,0,0
"OSCAR_07_2018_00007_2022",2.12857460975647,494.939849853516,2258.36795272143,NA,NA,NA,0,0,0
"OSCAR_11_2015_00002_2022",1.90806841850281,276.519866943359,598.673981152168,NA,NA,NA,3.31949660730474,0.00331949660730474,0.428232873926999
"OSCAR_24_2019_00001_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_26_2016_00002_2022",0.47752845287323,53.5296325683594,79.2337742208056,NA,NA,NA,23.6881978131948,0.0236881978131948,2.09195500505671
"OSCAR_26_2018_00004_2022",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_26_2019_00001_2022",0.29012206196785,46.8798904418945,105.220254716834,NA,NA,NA,0,0,0
"OSCAR_34_2019_00006_2022",0.256862223148346,232.612747192383,89.1024977108548,NA,NA,NA,0,0,0
"OSCAR_47_2019_00002_2022",5.04652500152588,16089.0556640625,3034.55944796943,NA,NA,NA,0,0,0
"OSCAR_11_2013_00001_2022",3.88238310813904,282.17529296875,1112.70722184427,NA,NA,NA,15.93117133201,0.01593117133201,3.27629590430861
"OSCAR_11_2013_00002_2022",35.8666191101074,21006.927734375,23069.8144343687,NA,NA,NA,0,0,0
"OSCAR_34_2013_00001_2022",0.0317817442119122,23.6495361328125,28.5378843490663,NA,NA,NA,0,0,0
"OSCAR_67_2018_00003_2022",2.19838809967041,354.598876953125,740.70299735042,NA,NA,NA,0.344187576766687,0.000344187576766687,0.036429592215964
"OSCAR_33_2014_00003_2022",0.76469475030899,588.019470214844,371.607332768365,NA,NA,NA,20.9087164501441,0.0209087164501441,0.919844795526757
"OSCAR_13_2016_00001_2022",6.42078447341919,20744.87890625,2603.60099287919,NA,NA,NA,217.85487590473,0.21785487590473,2.36491964137363
"OSCAR_47_2019_00003_2022",6.80004835128784,4009.72875976562,3789.90341503232,NA,NA,NA,83.4412372128974,0.0834412372128974,5.15678421450535
"OSCAR_03_2020_00001_2022",10.2729835510254,1392.53686523438,3960.10819170395,NA,NA,NA,0,0,0
"OSCAR_07_2018_00008_2022",2.12857460975647,494.939849853516,2258.36795272143,NA,NA,NA,0,0,0
"OSCAR_11_2015_00001_2022",19.4380035400391,3594.17041015625,13814.596508207,NA,NA,NA,20.8942575844166,0.0208942575844166,3.64764326221969
"OSCAR_11_2018_00001_2022",0.24018383026123,90.4538421630859,163.43717467075,NA,NA,NA,0,0,0
"OSCAR_26_2017_00002_2022",0.47752845287323,53.5296325683594,79.2337742208056,NA,NA,NA,23.6881978131948,0.0236881978131948,2.09195500505671
"OSCAR_26_2018_00002_2022",1.53276860713959,391.971588134766,814.159988669223,NA,NA,NA,0,0,0
"OSCAR_26_2020_00001_2022",2.08489871025085,2938.48974609375,1887.79748678722,NA,NA,NA,6.34231390509931,0.00634231390509931,0.2625031850747
"OSCAR_26_2020_00002_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_31_2019_00001_2022",0.661078572273254,479.136749267578,152.885690202302,NA,NA,NA,36.7135335587309,0.0367135335587309,0.947239007022442
"OSCAR_32_2015_00001_2022",3.66598987579346,9028.5,7213.87512982451,NA,NA,NA,0,0,0
"OSCAR_33_2020_00004_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_41_2019_00001_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_41_2019_00002_2022",0.11635135114193,197.326690673828,51.7242629687384,NA,NA,NA,0,0,0
"OSCAR_47_2017_00001_2022",4.16562700271606,7266.3125,2679.53573766457,NA,NA,NA,105.620662712607,0.105620662712607,2.96870145518984
"OSCAR_60_2019_00001_2022",26.90283203125,151052.53125,40111.3790628637,NA,NA,NA,139.767269591481,0.139767269591481,2.66353824252292
"OSCAR_68_2020_00002_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_82_2019_00001_2022",5.82824277877808,11460.04296875,3110.93003637551,NA,NA,NA,281.226727553047,0.281226727553047,5.79293397241273
"OSCAR_84_2021_00001_2022",5.52764272689819,1564.85168457031,2742.10619391978,NA,NA,NA,0,0,0
"OSCAR_16_2018_00002_2022",0,0,0,NA,NA,NA,0,0,0
"OSCAR_16_2019_00001_2022",14.4503889083862,6654.00732421875,6683.46710688719,NA,NA,NA,288.253865975714,0.288253865975714,17.908636870309
